14-02-2018 23:18:16.192,0.0675;
14-02-2018 23:18:16.697,0.0676;
14-02-2018 23:18:17.192,0.0674;
14-02-2018 23:18:17.692,0.0673;
14-02-2018 23:18:18.191,0.0673;
14-02-2018 23:18:18.692,0.0672;
14-02-2018 23:18:19.197,0.0671;
14-02-2018 23:18:19.691,0.0671;
14-02-2018 23:18:20.192,0.067;
14-02-2018 23:18:20.692,0.0669;
14-02-2018 23:18:21.192,0.0669;
14-02-2018 23:18:21.693,0.0669;
14-02-2018 23:18:22.192,0.0669;
14-02-2018 23:18:22.693,0.0668;
14-02-2018 23:18:23.195,0.0669;
14-02-2018 23:18:23.694,0.0667;
14-02-2018 23:18:24.192,0.0666;
14-02-2018 23:18:24.692,0.0665;
14-02-2018 23:18:25.192,0.0663;
14-02-2018 23:18:25.692,0.0663;
14-02-2018 23:18:26.191,0.0663;
14-02-2018 23:18:26.691,0.0662;
14-02-2018 23:18:27.193,0.0661;
14-02-2018 23:18:27.698,0.0663;
14-02-2018 23:18:28.192,0.0661;
14-02-2018 23:18:28.692,0.066;
14-02-2018 23:18:29.192,0.0659;
14-02-2018 23:18:29.692,0.0658;
14-02-2018 23:18:30.193,0.0657;
14-02-2018 23:18:30.695,0.0657;
14-02-2018 23:18:31.193,0.0656;
14-02-2018 23:18:31.694,0.0657;
14-02-2018 23:18:32.197,0.0655;
14-02-2018 23:18:32.692,0.0656;
14-02-2018 23:18:33.192,0.0654;
14-02-2018 23:18:33.691,0.0654;
14-02-2018 23:18:34.194,0.0654;
14-02-2018 23:18:34.693,0.0653;
14-02-2018 23:18:35.192,0.0652;
14-02-2018 23:18:35.691,0.0651;
14-02-2018 23:18:36.191,0.0651;
14-02-2018 23:18:36.694,0.065;
14-02-2018 23:18:37.192,0.0649;
14-02-2018 23:18:37.692,0.0648;
14-02-2018 23:18:38.191,0.0648;
14-02-2018 23:18:38.699,0.0647;
14-02-2018 23:18:39.200,0.0647;
14-02-2018 23:18:39.702,0.0647;
14-02-2018 23:18:40.208,0.0646;
14-02-2018 23:18:40.692,0.0645;
14-02-2018 23:18:41.191,0.0645;
14-02-2018 23:18:41.692,0.0644;
14-02-2018 23:18:42.193,0.0644;
14-02-2018 23:18:42.691,0.0644;
14-02-2018 23:18:43.191,0.0642;
14-02-2018 23:18:43.692,0.0642;
14-02-2018 23:18:44.192,0.0641;
14-02-2018 23:18:44.695,0.0641;
14-02-2018 23:18:45.192,0.0641;
14-02-2018 23:18:45.692,0.064;
14-02-2018 23:18:46.192,0.0639;
14-02-2018 23:18:46.691,0.0639;
14-02-2018 23:18:48.104,0.0638;
14-02-2018 23:18:49.208,0.0636;
14-02-2018 23:18:49.692,0.0636;
14-02-2018 23:18:50.194,0.0636;
14-02-2018 23:18:50.692,0.0634;
14-02-2018 23:18:51.192,0.0633;
14-02-2018 23:18:51.693,0.0634;
14-02-2018 23:18:52.194,0.0634;
14-02-2018 23:18:52.693,0.0633;
14-02-2018 23:18:53.195,0.0632;
14-02-2018 23:18:53.704,0.0631;
14-02-2018 23:18:54.194,0.063;
14-02-2018 23:18:54.692,0.0629;
14-02-2018 23:18:55.193,0.0628;
14-02-2018 23:18:55.691,0.0628;
14-02-2018 23:18:56.192,0.0626;
14-02-2018 23:18:56.701,0.0627;
14-02-2018 23:18:57.196,0.0626;
14-02-2018 23:18:57.692,0.0625;
14-02-2018 23:18:58.192,0.0624;
14-02-2018 23:18:58.692,0.0624;
14-02-2018 23:18:59.191,0.0624;
14-02-2018 23:18:59.692,0.0623;
14-02-2018 23:19:00.193,0.0623;
14-02-2018 23:19:00.692,0.0624;
14-02-2018 23:19:01.193,0.0622;
14-02-2018 23:19:01.692,0.0622;
14-02-2018 23:19:02.194,0.0621;
14-02-2018 23:19:02.693,0.062;
14-02-2018 23:19:03.190,0.062;
14-02-2018 23:19:03.691,0.062;
14-02-2018 23:19:04.191,0.062;
14-02-2018 23:19:04.692,0.062;
14-02-2018 23:19:05.194,0.0619;
14-02-2018 23:19:05.692,0.0618;
14-02-2018 23:19:06.192,0.0618;
14-02-2018 23:19:06.691,0.0618;
14-02-2018 23:19:07.193,0.0617;
14-02-2018 23:19:07.692,0.0616;
14-02-2018 23:19:08.191,0.0615;
14-02-2018 23:19:08.693,0.0616;
14-02-2018 23:19:09.193,0.0616;
14-02-2018 23:19:09.693,0.0615;
14-02-2018 23:19:10.207,0.0615;
14-02-2018 23:19:10.693,0.0613;
14-02-2018 23:19:11.192,0.0612;
14-02-2018 23:19:11.691,0.0612;
14-02-2018 23:19:12.193,0.0611;
14-02-2018 23:19:12.692,0.0611;
14-02-2018 23:19:13.192,0.0611;
14-02-2018 23:19:13.692,0.0611;
14-02-2018 23:19:14.191,0.061;
14-02-2018 23:19:14.691,0.061;
14-02-2018 23:19:15.192,0.0609;
14-02-2018 23:19:15.692,0.0608;
14-02-2018 23:19:16.192,0.0608;
14-02-2018 23:19:16.694,0.0607;
14-02-2018 23:19:17.193,0.0607;
14-02-2018 23:19:17.692,0.0607;
14-02-2018 23:19:18.193,0.0607;
14-02-2018 23:19:18.707,0.0606;
14-02-2018 23:19:19.192,0.0606;
14-02-2018 23:19:19.695,0.0603;
14-02-2018 23:19:20.194,0.0605;
14-02-2018 23:19:20.691,0.0605;
14-02-2018 23:19:21.191,0.0605;
14-02-2018 23:19:21.694,0.0604;
14-02-2018 23:19:22.192,0.0603;
14-02-2018 23:19:22.691,0.0603;
14-02-2018 23:19:23.201,0.0603;
14-02-2018 23:19:23.691,0.0603;
14-02-2018 23:19:24.192,0.0602;
14-02-2018 23:19:24.699,0.0601;
14-02-2018 23:19:25.193,0.06;
14-02-2018 23:19:25.692,0.0599;
14-02-2018 23:19:26.191,0.0599;
14-02-2018 23:19:26.693,0.0599;
14-02-2018 23:19:27.192,0.0598;
14-02-2018 23:19:27.693,0.0597;
14-02-2018 23:19:28.193,0.0597;
14-02-2018 23:19:28.692,0.0598;
14-02-2018 23:19:29.192,0.0599;
14-02-2018 23:19:29.693,0.0598;
14-02-2018 23:19:30.194,0.0596;
14-02-2018 23:19:30.693,0.0595;
14-02-2018 23:19:31.192,0.0595;
14-02-2018 23:19:31.693,0.0593;
14-02-2018 23:19:32.206,0.0593;
14-02-2018 23:19:32.692,0.0592;
14-02-2018 23:19:33.191,0.0592;
14-02-2018 23:19:33.692,0.0592;
14-02-2018 23:19:34.193,0.0591;
14-02-2018 23:19:34.691,0.0591;
14-02-2018 23:19:35.192,0.0591;
14-02-2018 23:19:35.693,0.059;
14-02-2018 23:19:36.193,0.059;
14-02-2018 23:19:36.692,0.059;
14-02-2018 23:19:37.193,0.0589;
14-02-2018 23:19:37.691,0.0589;
14-02-2018 23:19:38.191,0.0588;
14-02-2018 23:19:38.692,0.0588;
14-02-2018 23:19:39.193,0.0588;
14-02-2018 23:19:39.695,0.0587;
14-02-2018 23:19:40.191,0.0587;
14-02-2018 23:19:40.691,0.0587;
14-02-2018 23:19:41.192,0.0586;
14-02-2018 23:19:41.692,0.0587;
14-02-2018 23:19:42.191,0.0587;
14-02-2018 23:19:42.699,0.0586;
14-02-2018 23:19:43.206,0.0586;
14-02-2018 23:19:43.692,0.0585;
14-02-2018 23:19:44.191,0.0584;
14-02-2018 23:19:44.693,0.0584;
14-02-2018 23:19:45.195,0.0584;
14-02-2018 23:19:45.693,0.0584;
14-02-2018 23:19:46.192,0.0583;
14-02-2018 23:19:47.192,0.0584;
14-02-2018 23:19:47.692,0.0581;
14-02-2018 23:19:48.192,0.058;
14-02-2018 23:19:48.691,0.058;
14-02-2018 23:19:49.200,0.058;
14-02-2018 23:19:49.699,0.058;
14-02-2018 23:19:50.191,0.0579;
14-02-2018 23:19:50.691,0.0579;
14-02-2018 23:19:51.206,0.058;
14-02-2018 23:19:51.693,0.0579;
14-02-2018 23:19:52.191,0.0578;
14-02-2018 23:19:52.691,0.0578;
14-02-2018 23:19:53.192,0.0578;
14-02-2018 23:19:53.696,0.0577;
14-02-2018 23:19:54.191,0.0577;
14-02-2018 23:19:54.692,0.0576;
14-02-2018 23:19:55.204,0.0576;
14-02-2018 23:19:55.692,0.0577;
14-02-2018 23:19:56.192,0.0575;
14-02-2018 23:19:56.692,0.0576;
14-02-2018 23:19:57.193,0.0575;
14-02-2018 23:19:57.693,0.0574;
14-02-2018 23:19:58.191,0.0574;
14-02-2018 23:19:58.694,0.0574;
14-02-2018 23:19:59.192,0.0572;
14-02-2018 23:19:59.693,0.0572;
14-02-2018 23:20:00.192,0.0573;
14-02-2018 23:20:00.693,0.0572;
14-02-2018 23:20:01.192,0.0571;
14-02-2018 23:20:01.694,0.057;
14-02-2018 23:20:02.192,0.057;
14-02-2018 23:20:02.693,0.0569;
14-02-2018 23:20:03.191,0.0569;
14-02-2018 23:20:03.692,0.057;
14-02-2018 23:20:04.193,0.057;
14-02-2018 23:20:04.693,0.0569;
14-02-2018 23:20:05.193,0.0569;
14-02-2018 23:20:05.692,0.0568;
14-02-2018 23:20:06.192,0.0568;
14-02-2018 23:20:06.693,0.0567;
14-02-2018 23:20:07.191,0.0567;
14-02-2018 23:20:07.692,0.0567;
14-02-2018 23:20:08.193,0.0566;
14-02-2018 23:20:08.692,0.0565;
14-02-2018 23:20:09.201,0.0565;
14-02-2018 23:20:09.692,0.0565;
14-02-2018 23:20:10.191,0.0565;
14-02-2018 23:20:10.692,0.0565;
14-02-2018 23:20:11.192,0.0564;
14-02-2018 23:20:11.691,0.0564;
14-02-2018 23:20:12.192,0.0563;
14-02-2018 23:20:12.701,0.0564;
14-02-2018 23:20:13.192,0.0564;
14-02-2018 23:20:13.693,0.0562;
14-02-2018 23:20:14.191,0.0562;
14-02-2018 23:20:14.693,0.0561;
14-02-2018 23:20:15.192,0.056;
14-02-2018 23:20:15.699,0.056;
14-02-2018 23:20:16.193,0.056;
14-02-2018 23:20:16.708,0.0558;
14-02-2018 23:20:17.192,0.0559;
14-02-2018 23:20:17.693,0.0558;
14-02-2018 23:20:18.194,0.0558;
14-02-2018 23:20:18.698,0.0558;
14-02-2018 23:20:19.192,0.0557;
14-02-2018 23:20:19.694,0.0557;
14-02-2018 23:20:20.193,0.0556;
14-02-2018 23:20:20.692,0.0557;
14-02-2018 23:20:21.191,0.0557;
14-02-2018 23:20:21.700,0.0556;
14-02-2018 23:20:22.193,0.0556;
14-02-2018 23:20:22.700,0.0556;
14-02-2018 23:20:23.198,0.0556;
14-02-2018 23:20:23.693,0.0555;
14-02-2018 23:20:24.199,0.0554;
14-02-2018 23:20:24.691,0.0554;
14-02-2018 23:20:25.193,0.0553;
14-02-2018 23:20:25.725,0.0553;
14-02-2018 23:20:26.192,0.0554;
14-02-2018 23:20:26.693,0.0553;
14-02-2018 23:20:27.193,0.0552;
14-02-2018 23:20:27.691,0.0552;
14-02-2018 23:20:28.191,0.0551;
14-02-2018 23:20:28.693,0.055;
14-02-2018 23:20:29.194,0.0551;
14-02-2018 23:20:29.691,0.0551;
14-02-2018 23:20:30.192,0.055;
14-02-2018 23:20:30.697,0.0549;
14-02-2018 23:20:31.202,0.0549;
14-02-2018 23:20:31.692,0.0549;
14-02-2018 23:20:32.191,0.0549;
14-02-2018 23:20:32.693,0.0549;
14-02-2018 23:20:33.192,0.0548;
14-02-2018 23:20:33.692,0.0548;
14-02-2018 23:20:34.191,0.0548;
14-02-2018 23:20:34.693,0.0547;
14-02-2018 23:20:35.198,0.0546;
14-02-2018 23:20:35.693,0.0546;
14-02-2018 23:20:36.191,0.0546;
14-02-2018 23:20:36.695,0.0546;
14-02-2018 23:20:37.195,0.0545;
14-02-2018 23:20:37.705,0.0545;
14-02-2018 23:20:38.191,0.0545;
14-02-2018 23:20:39.194,0.0544;
14-02-2018 23:20:39.693,0.0544;
14-02-2018 23:20:40.192,0.0544;
14-02-2018 23:20:40.692,0.0544;
14-02-2018 23:20:41.192,0.0544;
14-02-2018 23:20:41.693,0.0543;
14-02-2018 23:20:42.192,0.0543;
14-02-2018 23:20:42.692,0.0542;
14-02-2018 23:20:43.191,0.0542;
14-02-2018 23:20:43.692,0.0542;
14-02-2018 23:20:44.199,0.0542;
14-02-2018 23:20:44.692,0.0541;
14-02-2018 23:20:45.192,0.0541;
14-02-2018 23:20:45.693,0.0541;
14-02-2018 23:20:46.194,0.054;
14-02-2018 23:20:46.692,0.054;
14-02-2018 23:20:48.108,0.0539;
14-02-2018 23:20:49.193,0.0539;
14-02-2018 23:20:49.692,0.0538;
14-02-2018 23:20:50.192,0.0539;
14-02-2018 23:20:50.707,0.0538;
14-02-2018 23:20:51.192,0.0538;
14-02-2018 23:20:51.692,0.0538;
14-02-2018 23:20:52.192,0.0537;
14-02-2018 23:20:52.692,0.0537;
14-02-2018 23:20:53.192,0.0536;
14-02-2018 23:20:53.693,0.0536;
14-02-2018 23:20:54.192,0.0535;
14-02-2018 23:20:54.692,0.0535;
14-02-2018 23:20:55.193,0.0536;
14-02-2018 23:20:55.692,0.0536;
14-02-2018 23:20:56.193,0.0535;
14-02-2018 23:20:56.692,0.0535;
14-02-2018 23:20:57.192,0.0535;
14-02-2018 23:20:57.703,0.0534;
14-02-2018 23:20:58.192,0.0533;
14-02-2018 23:20:58.707,0.0533;
14-02-2018 23:20:59.193,0.0533;
14-02-2018 23:20:59.691,0.0533;
14-02-2018 23:21:00.192,0.0533;
14-02-2018 23:21:00.695,0.0532;
14-02-2018 23:21:01.196,0.0532;
14-02-2018 23:21:01.692,0.0532;
14-02-2018 23:21:02.192,0.0532;
14-02-2018 23:21:02.693,0.0531;
14-02-2018 23:21:03.192,0.053;
14-02-2018 23:21:03.692,0.0529;
14-02-2018 23:21:04.197,0.053;
14-02-2018 23:21:04.691,0.053;
14-02-2018 23:21:05.193,0.0529;
14-02-2018 23:21:05.692,0.0529;
14-02-2018 23:21:06.191,0.0529;
14-02-2018 23:21:06.692,0.0528;
14-02-2018 23:21:07.192,0.0528;
14-02-2018 23:21:07.705,0.0527;
14-02-2018 23:21:08.191,0.0527;
14-02-2018 23:21:08.691,0.0527;
14-02-2018 23:21:09.191,0.0527;
14-02-2018 23:21:09.692,0.0527;
14-02-2018 23:21:10.192,0.0526;
14-02-2018 23:21:10.692,0.0526;
14-02-2018 23:21:11.192,0.0527;
14-02-2018 23:21:11.692,0.0526;
14-02-2018 23:21:12.192,0.0525;
14-02-2018 23:21:12.691,0.0525;
14-02-2018 23:21:13.192,0.0525;
14-02-2018 23:21:13.694,0.0524;
14-02-2018 23:21:14.193,0.0525;
14-02-2018 23:21:14.692,0.0525;
14-02-2018 23:21:15.193,0.0525;
14-02-2018 23:21:15.692,0.0524;
14-02-2018 23:21:16.195,0.0523;
14-02-2018 23:21:16.695,0.0523;
14-02-2018 23:21:17.193,0.0523;
14-02-2018 23:21:17.694,0.0523;
14-02-2018 23:21:18.196,0.0522;
14-02-2018 23:21:18.692,0.0522;
14-02-2018 23:21:19.193,0.0521;
14-02-2018 23:21:19.711,0.0521;
14-02-2018 23:21:20.194,0.0521;
14-02-2018 23:21:20.692,0.0522;
14-02-2018 23:21:21.193,0.0521;
14-02-2018 23:21:21.693,0.052;
14-02-2018 23:21:22.193,0.0521;
14-02-2018 23:21:22.707,0.0523;
14-02-2018 23:21:23.192,0.0522;
14-02-2018 23:21:23.692,0.0522;
14-02-2018 23:21:24.195,0.0521;
14-02-2018 23:21:24.691,0.0521;
14-02-2018 23:21:25.194,0.0521;
14-02-2018 23:21:25.692,0.052;
14-02-2018 23:21:26.194,0.0519;
14-02-2018 23:21:26.692,0.0519;
14-02-2018 23:21:27.191,0.0519;
14-02-2018 23:21:27.692,0.052;
14-02-2018 23:21:28.192,0.052;
14-02-2018 23:21:28.696,0.0519;
14-02-2018 23:21:29.193,0.0518;
14-02-2018 23:21:29.692,0.0518;
14-02-2018 23:21:30.192,0.0518;
14-02-2018 23:21:30.693,0.0517;
14-02-2018 23:21:31.192,0.0517;
14-02-2018 23:21:31.692,0.0516;
14-02-2018 23:21:32.193,0.0516;
14-02-2018 23:21:32.692,0.0516;
14-02-2018 23:21:33.191,0.0516;
14-02-2018 23:21:33.691,0.0516;
14-02-2018 23:21:34.191,0.0516;
14-02-2018 23:21:34.693,0.0514;
14-02-2018 23:21:35.195,0.0515;
14-02-2018 23:21:35.697,0.0514;
14-02-2018 23:21:36.192,0.0514;
14-02-2018 23:21:36.692,0.0514;
14-02-2018 23:21:37.193,0.0514;
14-02-2018 23:21:37.696,0.0513;
14-02-2018 23:21:38.194,0.0514;
14-02-2018 23:21:38.692,0.0514;
14-02-2018 23:21:39.192,0.0513;
14-02-2018 23:21:39.705,0.0513;
14-02-2018 23:21:40.191,0.0513;
14-02-2018 23:21:40.692,0.0512;
14-02-2018 23:21:41.196,0.0512;
14-02-2018 23:21:41.692,0.0512;
14-02-2018 23:21:42.191,0.0512;
14-02-2018 23:21:42.694,0.0511;
14-02-2018 23:21:43.206,0.0511;
14-02-2018 23:21:43.695,0.0511;
14-02-2018 23:21:44.191,0.0511;
14-02-2018 23:21:44.693,0.0511;
14-02-2018 23:21:45.192,0.0511;
14-02-2018 23:21:45.692,0.0511;
14-02-2018 23:21:46.192,0.051;
14-02-2018 23:21:46.692,0.0511;
14-02-2018 23:21:47.206,0.051;
14-02-2018 23:21:47.692,0.051;
14-02-2018 23:21:48.195,0.051;
14-02-2018 23:21:48.693,0.0509;
14-02-2018 23:21:49.192,0.0509;
14-02-2018 23:21:49.692,0.0508;
14-02-2018 23:21:50.191,0.0508;
14-02-2018 23:21:50.692,0.0507;
14-02-2018 23:21:51.191,0.0507;
14-02-2018 23:21:51.691,0.0507;
14-02-2018 23:21:52.200,0.0507;
14-02-2018 23:21:52.692,0.0506;
14-02-2018 23:21:53.205,0.0506;
14-02-2018 23:21:53.693,0.0506;
14-02-2018 23:21:54.192,0.0506;
14-02-2018 23:21:54.691,0.0505;
14-02-2018 23:21:55.194,0.0505;
14-02-2018 23:21:55.692,0.0505;
14-02-2018 23:21:56.196,0.0506;
14-02-2018 23:21:56.696,0.0505;
14-02-2018 23:21:57.191,0.0505;
14-02-2018 23:21:57.692,0.0505;
14-02-2018 23:21:58.196,0.0504;
14-02-2018 23:21:58.693,0.0504;
14-02-2018 23:21:59.192,0.0504;
14-02-2018 23:21:59.692,0.0504;
14-02-2018 23:22:00.192,0.0503;
14-02-2018 23:22:00.692,0.0503;
14-02-2018 23:22:01.192,0.0502;
14-02-2018 23:22:01.692,0.0501;
14-02-2018 23:22:02.192,0.0502;
14-02-2018 23:22:02.699,0.0501;
14-02-2018 23:22:03.192,0.0501;
14-02-2018 23:22:03.692,0.0501;
14-02-2018 23:22:04.191,0.0501;
14-02-2018 23:22:04.692,0.05;
14-02-2018 23:22:05.192,0.05;
14-02-2018 23:22:05.692,0.05;
14-02-2018 23:22:06.206,0.05;
14-02-2018 23:22:06.692,0.0499;
14-02-2018 23:22:07.192,0.0499;
14-02-2018 23:22:07.693,0.0499;
14-02-2018 23:22:08.194,0.05;
14-02-2018 23:22:08.694,0.0499;
14-02-2018 23:22:09.192,0.0499;
14-02-2018 23:22:09.692,0.0499;
14-02-2018 23:22:10.192,0.0499;
14-02-2018 23:22:10.693,0.0498;
14-02-2018 23:22:11.191,0.0498;
14-02-2018 23:22:11.692,0.0497;
14-02-2018 23:22:12.191,0.0497;
14-02-2018 23:22:12.693,0.0498;
14-02-2018 23:22:13.195,0.0497;
14-02-2018 23:22:13.693,0.0496;
14-02-2018 23:22:14.194,0.0497;
14-02-2018 23:22:14.692,0.0497;
14-02-2018 23:22:15.194,0.0497;
14-02-2018 23:22:15.691,0.0497;
14-02-2018 23:22:16.196,0.0496;
14-02-2018 23:22:16.693,0.0496;
14-02-2018 23:22:17.192,0.0496;
14-02-2018 23:22:17.692,0.0496;
14-02-2018 23:22:18.192,0.0496;
14-02-2018 23:22:18.696,0.0495;
14-02-2018 23:22:19.192,0.0495;
14-02-2018 23:22:19.692,0.0495;
14-02-2018 23:22:20.192,0.0495;
14-02-2018 23:22:20.693,0.0495;
14-02-2018 23:22:21.192,0.0495;
14-02-2018 23:22:21.693,0.0494;
14-02-2018 23:22:22.193,0.0495;
14-02-2018 23:22:22.691,0.0495;
14-02-2018 23:22:23.193,0.0494;
14-02-2018 23:22:23.693,0.0494;
14-02-2018 23:22:24.196,0.0494;
14-02-2018 23:22:24.693,0.0494;
14-02-2018 23:22:25.193,0.0494;
14-02-2018 23:22:25.695,0.0496;
14-02-2018 23:22:26.193,0.0494;
14-02-2018 23:22:26.693,0.0494;
14-02-2018 23:22:27.192,0.0494;
14-02-2018 23:22:27.694,0.0493;
14-02-2018 23:22:28.192,0.0492;
14-02-2018 23:22:28.699,0.0492;
14-02-2018 23:22:29.191,0.0492;
14-02-2018 23:22:29.692,0.0491;
14-02-2018 23:22:30.194,0.0491;
14-02-2018 23:22:30.692,0.049;
14-02-2018 23:22:31.192,0.049;
14-02-2018 23:22:31.691,0.049;
14-02-2018 23:22:32.192,0.049;
14-02-2018 23:22:32.692,0.0489;
14-02-2018 23:22:33.194,0.0489;
14-02-2018 23:22:33.692,0.0489;
14-02-2018 23:22:34.192,0.0489;
14-02-2018 23:22:34.693,0.0489;
14-02-2018 23:22:35.199,0.0488;
14-02-2018 23:22:35.692,0.0488;
14-02-2018 23:22:36.192,0.0488;
14-02-2018 23:22:36.692,0.0487;
14-02-2018 23:22:37.192,0.0486;
14-02-2018 23:22:37.692,0.0487;
14-02-2018 23:22:38.192,0.0488;
14-02-2018 23:22:38.692,0.0487;
14-02-2018 23:22:39.192,0.0487;
14-02-2018 23:22:39.692,0.0487;
14-02-2018 23:22:40.193,0.0486;
14-02-2018 23:22:40.691,0.0486;
14-02-2018 23:22:41.192,0.0486;
14-02-2018 23:22:41.693,0.0486;
14-02-2018 23:22:42.193,0.0485;
14-02-2018 23:22:42.693,0.0485;
14-02-2018 23:22:43.192,0.0485;
14-02-2018 23:22:43.691,0.0485;
14-02-2018 23:22:44.192,0.0485;
14-02-2018 23:22:44.692,0.0484;
14-02-2018 23:22:45.191,0.0485;
14-02-2018 23:22:45.695,0.0485;
14-02-2018 23:22:46.194,0.0486;
14-02-2018 23:22:46.692,0.0485;
14-02-2018 23:22:48.109,0.0484;
14-02-2018 23:22:49.194,0.0484;
14-02-2018 23:22:49.691,0.0484;
14-02-2018 23:22:50.192,0.0482;
14-02-2018 23:22:50.692,0.0483;
14-02-2018 23:22:51.198,0.0483;
14-02-2018 23:22:51.692,0.0482;
14-02-2018 23:22:52.191,0.0482;
14-02-2018 23:22:52.691,0.0482;
14-02-2018 23:22:53.193,0.0482;
14-02-2018 23:22:53.692,0.0481;
14-02-2018 23:22:54.191,0.0481;
14-02-2018 23:22:54.692,0.048;
14-02-2018 23:22:55.193,0.0481;
14-02-2018 23:22:55.693,0.048;
14-02-2018 23:22:56.195,0.0481;
14-02-2018 23:22:56.692,0.0481;
14-02-2018 23:22:57.191,0.0481;
14-02-2018 23:22:57.692,0.048;
14-02-2018 23:22:58.193,0.0479;
14-02-2018 23:22:58.692,0.0479;
14-02-2018 23:22:59.199,0.048;
14-02-2018 23:22:59.692,0.0479;
14-02-2018 23:23:00.192,0.0479;
14-02-2018 23:23:00.698,0.048;
14-02-2018 23:23:01.194,0.048;
14-02-2018 23:23:01.692,0.048;
14-02-2018 23:23:02.192,0.048;
14-02-2018 23:23:02.706,0.0479;
14-02-2018 23:23:03.191,0.0479;
14-02-2018 23:23:04.193,0.048;
14-02-2018 23:23:04.693,0.0479;
14-02-2018 23:23:05.193,0.0478;
14-02-2018 23:23:05.692,0.0478;
14-02-2018 23:23:06.192,0.0478;
14-02-2018 23:23:06.696,0.0477;
14-02-2018 23:23:07.191,0.0477;
14-02-2018 23:23:07.692,0.0476;
14-02-2018 23:23:08.191,0.0476;
14-02-2018 23:23:08.692,0.0476;
14-02-2018 23:23:09.191,0.0476;
14-02-2018 23:23:09.691,0.0476;
14-02-2018 23:23:10.191,0.0476;
14-02-2018 23:23:10.698,0.0475;
14-02-2018 23:23:11.193,0.0475;
14-02-2018 23:23:11.694,0.0475;
14-02-2018 23:23:12.194,0.0476;
14-02-2018 23:23:12.692,0.0475;
14-02-2018 23:23:13.192,0.0475;
